scenario_id,domain,users,concurrent_users,storage_size_gb,daily_growth_gb,data_types,read_intensity,write_intensity,latency_ms,availability_pct,rto_hours,rpo_hours,retention_years,compliance,analytics_flag,budget_tier,backup_frequency_per_week,realtime_required,ml_required,streaming_required,profile_read_category,profile_write_category,profile_growth_category,profile_scale_category,detected_problems,problem_count,has_high_availability_req,has_high_growth,has_cost_pressure,all_technique_ids,required_technique_ids,recommendation_count,top_technique,has_caching,has_partitioning,has_sharding,has_tiered_storage,has_object_storage,has_columnar,baseline_storage_gb,optimized_storage_gb,storage_reduction_pct,baseline_cost_usd,optimized_cost_usd,cost_reduction_pct,baseline_latency_ms,optimized_latency_ms,latency_improvement_pct,architecture_services,component_count
ecommerce_0700,ecommerce,306345,15543,22795.8,91.6,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,200.0,99.9,2.0,0.25,5.0,"[""PCI_DSS""]",True,HIGH,14,False,False,False,HIGH,MEDIUM,MEDIUM,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",8,True,False,False,"[""replication"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""materialized_views"", ""indexing"", ""partitioning"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""sharding""]",[],16,replication,False,True,True,True,False,True,22795.8,6089.3,73.3,524.3,70.64,86.5,200.0,8.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
media_0701,media,3477201,187542,405388.3,1344.1,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,200.0,99.9,2.0,0.08333333333333333,3.0,"[""NONE""]",True,MEDIUM,7,False,False,True,HIGH,HIGH,HIGH,HIGH,"[""HIGH_STORAGE_GROWTH"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",10,True,True,False,"[""replication"", ""object_storage"", ""tiered_storage"", ""sharding"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""chunking"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""caching"", ""archiving""]","[""replication"", ""object_storage""]",16,replication,True,True,True,True,True,True,405388.3,113144.2,72.1,9323.93,1312.47,85.9,200.0,41.6,79.2,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
media_0702,media,2644584,223999,126521.4,651.3,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,200.0,99.9,8.0,0.08333333333333333,1.0,"[""NONE""]",False,MEDIUM,3,False,False,True,HIGH,MEDIUM,HIGH,HIGH,"[""HIGH_STORAGE_GROWTH"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""COST_OVERRUN_RISK""]",6,True,True,False,"[""replication"", ""object_storage"", ""chunking"", ""compression"", ""deduplication"", ""tiered_storage"", ""caching"", ""data_pruning"", ""lifecycle_management"", ""archiving"", ""parquet_format""]","[""replication"", ""object_storage"", ""chunking""]",11,replication,True,False,False,True,True,False,126521.4,35845.3,71.7,2909.99,415.81,85.7,200.0,41.6,79.2,"[""Amazon S3"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",4
gaming_0703,gaming,6438811,703001,93548.7,470.9,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,50.0,99.99,2.0,0.08333333333333333,3.0,"[""NONE""]",False,MEDIUM,3,True,True,True,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",8,True,False,False,"[""replication"", ""caching"", ""partitioning"", ""indexing"", ""object_storage"", ""data_pruning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""materialized_views"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication"", ""caching""]",19,replication,True,True,True,True,True,True,93548.7,21877.5,76.6,2151.62,253.78,88.2,50.0,11.6,76.8,"[""Amazon ElastiCache (Redis)"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon Redshift""]",5
ecommerce_0704,ecommerce,3089728,321031,129506.6,409.2,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,50.0,99.99,0.5,0.5,3.0,"[""NONE""]",False,HIGH,21,False,False,True,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",9,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""indexing"", ""data_pruning"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""sharding"", ""materialized_views"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication"", ""partitioning"", ""caching"", ""indexing""]",19,replication,True,True,True,True,True,True,129506.6,30286.6,76.6,2978.65,351.32,88.2,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
fintech_0705,fintech,34408,1928,34968.0,173.7,"[""TRANSACTIONS"", ""LOGS""]",HIGH,HIGH,10.0,99.999,0.16666666666666666,0.16666666666666666,5.0,"[""SOC2""]",True,MEDIUM,21,True,False,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""MAINTENANCE_BURDEN""]",13,True,False,False,"[""partitioning"", ""replication"", ""materialized_views"", ""indexing"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""caching"", ""data_pruning"", ""archiving"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""object_storage"", ""chunking"", ""sharding""]","[""replication""]",19,partitioning,True,True,True,True,True,True,34968.0,7828.7,77.6,804.26,90.81,88.7,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
media_0706,media,265968,35287,1627205.7,4627.5,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,50.0,99.9,0.16666666666666666,0.08333333333333333,5.0,"[""NONE""]",True,MEDIUM,3,False,False,False,HIGH,HIGH,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",12,True,True,False,"[""tiered_storage"", ""archiving"", ""lifecycle_management"", ""replication"", ""compression"", ""materialized_views"", ""parquet_format"", ""partitioning"", ""chunking"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""caching"", ""schema_optimization"", ""query_optimization"", ""sharding""]","[""tiered_storage"", ""archiving"", ""lifecycle_management"", ""compression"", ""parquet_format"", ""chunking"", ""object_storage"", ""data_pruning"", ""deduplication"", ""sharding""]",19,tiered_storage,True,True,True,True,True,True,1627205.7,497456.3,69.4,37425.73,5770.49,84.6,50.0,11.6,76.8,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)""]",5
saas_0707,saas,1196432,54717,51403.2,187.3,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",HIGH,HIGH,100.0,99.99,0.16666666666666666,0.16666666666666666,1.0,"[""NONE""]",True,HIGH,14,False,True,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LARGE_TRANSACTIONAL_DATASET"", ""SECURITY_EXPOSURE""]",10,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""data_pruning"", ""chunking"", ""lifecycle_management"", ""tiered_storage"", ""archiving""]","[""replication"", ""partitioning"", ""caching"", ""materialized_views""]",19,replication,True,True,True,True,True,True,51403.2,11827.5,77.0,1182.27,137.2,88.4,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",5
healthcare_0708,healthcare,11628,1025,146747.2,461.4,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",HIGH,LOW,100.0,99.9,1.0,1.0,10.0,"[""HIPAA""]",True,HIGH,14,False,False,False,HIGH,MEDIUM,MODERATE,MEDIUM,"[""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",10,True,False,False,"[""replication"", ""materialized_views"", ""columnar_storage"", ""data_aggregation"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""indexing"", ""partitioning"", ""caching"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking""]","[""replication""]",18,replication,True,True,False,True,True,True,146747.2,34513.8,76.5,3375.19,400.36,88.1,100.0,21.6,78.4,"[""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Amazon RDS for PostgreSQL"", ""Amazon ElastiCache (Redis)""]",5
ecommerce_0709,ecommerce,10077,1420,79560.1,360.7,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,HIGH,200.0,99.99,4.0,0.5,3.0,"[""NONE""]",True,LOW,7,False,True,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT""]",7,True,False,True,"[""replication"", ""data_pruning"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""sharding"", ""chunking"", ""archiving""]","[""replication""]",18,replication,False,True,True,True,True,True,79560.1,20070.5,74.8,1829.88,232.82,87.3,200.0,8.0,96.0,"[""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",4
media_0710,media,34762774,4708732,151077.1,3914.8,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,HIGH,100.0,99.9,2.0,2.0,1.0,"[""NONE""]",True,MEDIUM,7,False,True,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""DISASTER_RECOVERY_REQUIREMENT"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",11,True,True,False,"[""replication"", ""object_storage"", ""sharding"", ""caching"", ""materialized_views"", ""parquet_format"", ""partitioning"", ""chunking"", ""compression"", ""columnar_storage"", ""data_aggregation"", ""indexing"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""archiving""]","[""replication"", ""object_storage"", ""sharding"", ""parquet_format"", ""chunking"", ""compression"", ""deduplication"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""archiving""]",19,replication,True,True,True,True,True,True,151077.1,44108.9,70.8,3474.77,511.66,85.3,100.0,21.6,78.4,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon Redshift"", ""Amazon S3 Glacier Deep Archive""]",5
gaming_0711,gaming,106680,6036,216913.6,653.6,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,10.0,99.99,2.0,1.0,3.0,"[""NONE""]",False,LOW,7,True,False,False,HIGH,HIGH,HIGH,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",9,True,True,True,"[""tiered_storage"", ""replication"", ""lifecycle_management"", ""partitioning"", ""compression"", ""indexing"", ""caching"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""sharding"", ""materialized_views"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""tiered_storage"", ""replication"", ""lifecycle_management""]",19,tiered_storage,True,True,True,True,True,True,216913.6,53998.8,75.1,4989.01,626.39,87.4,10.0,3.6,64.0,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB""]",5
fintech_0712,fintech,67917,1931,22882.5,89.1,"[""TRANSACTIONS"", ""LOGS""]",LOW,MEDIUM,50.0,99.99,0.16666666666666666,0.08333333333333333,7.0,"[""SOC2""]",True,HIGH,14,False,False,True,LOW,MEDIUM,MEDIUM,LOW,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",8,True,False,False,"[""replication"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""partitioning"", ""compression"", ""deduplication"", ""materialized_views"", ""indexing"", ""schema_optimization"", ""sharding"", ""query_optimization""]","[""replication""]",16,replication,False,True,True,True,False,True,22882.5,5620.3,75.4,526.3,65.2,87.6,50.0,2.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
ecommerce_0713,ecommerce,11800,1634,85848.6,398.3,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,50.0,99.99,0.16666666666666666,0.16666666666666666,7.0,"[""PCI_DSS""]",True,MEDIUM,21,True,False,True,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",12,True,False,False,"[""partitioning"", ""replication"", ""materialized_views"", ""indexing"", ""columnar_storage"", ""data_aggregation"", ""caching"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""object_storage"", ""chunking"", ""sharding""]","[""replication""]",19,partitioning,True,True,True,True,True,True,85848.6,23332.2,72.8,1974.52,270.65,86.3,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
media_0714,media,169000,14548,134656.9,2102.1,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,100.0,99.9,0.5,0.08333333333333333,3.0,"[""GDPR""]",True,MEDIUM,1,False,True,True,HIGH,HIGH,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",12,True,True,False,"[""tiered_storage"", ""replication"", ""compression"", ""materialized_views"", ""lifecycle_management"", ""parquet_format"", ""partitioning"", ""chunking"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""caching"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""archiving""]","[""tiered_storage"", ""compression"", ""lifecycle_management"", ""parquet_format"", ""chunking"", ""object_storage"", ""data_pruning"", ""deduplication"", ""sharding"", ""archiving""]",19,tiered_storage,True,True,True,True,True,True,134656.9,39494.0,70.7,3097.11,458.13,85.2,100.0,21.6,78.4,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
ai_startup_0715,ai_startup,70926,9342,245970.3,1368.9,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",MEDIUM,MEDIUM,100.0,99.9,2.0,0.25,7.0,"[""NONE""]",True,MEDIUM,7,False,False,False,MEDIUM,HIGH,HIGH,MEDIUM,"[""HIGH_STORAGE_GROWTH"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""SECURITY_EXPOSURE"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",11,True,True,False,"[""tiered_storage"", ""archiving"", ""lifecycle_management"", ""compression"", ""parquet_format"", ""replication"", ""chunking"", ""object_storage"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""sharding""]",[],15,tiered_storage,False,True,True,True,True,True,245970.3,70286.9,71.4,5657.32,815.33,85.6,100.0,40.0,60.0,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
fintech_0716,fintech,150985,5942,3669.5,71.3,"[""TRANSACTIONS"", ""LOGS""]",HIGH,MEDIUM,50.0,99.99,0.16666666666666666,0.08333333333333333,7.0,"[""PCI_DSS""]",True,MEDIUM,42,False,False,True,HIGH,MEDIUM,MEDIUM,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""HIGH_ANALYTICS_WORKLOAD"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",10,True,False,False,"[""replication"", ""indexing"", ""partitioning"", ""materialized_views"", ""caching"", ""columnar_storage"", ""data_aggregation"", ""schema_optimization"", ""query_optimization"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""compression"", ""deduplication"", ""sharding""]","[""replication""]",17,replication,True,True,True,True,False,True,3669.5,849.2,76.9,84.4,9.85,88.3,50.0,11.6,76.8,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
media_0717,media,112987,11882,630082.9,2969.3,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,200.0,99.99,4.0,2.0,3.0,"[""NONE""]",True,MEDIUM,7,False,False,False,HIGH,MEDIUM,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""COST_OVERRUN_RISK"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT""]",7,True,True,False,"[""compression"", ""tiered_storage"", ""parquet_format"", ""chunking"", ""object_storage"", ""replication"", ""data_pruning"", ""deduplication"", ""lifecycle_management"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""archiving""]","[""compression"", ""tiered_storage"", ""parquet_format"", ""chunking"", ""object_storage"", ""replication"", ""data_pruning"", ""deduplication"", ""lifecycle_management"", ""archiving""]",13,compression,False,False,False,True,True,True,630082.9,171804.6,72.7,14491.91,1992.93,86.2,200.0,200.0,0.0,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",3
media_0718,media,1164377,115033,1207803.4,4949.5,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,200.0,99.99,0.16666666666666666,0.16666666666666666,3.0,"[""GDPR""]",True,MEDIUM,3,False,False,True,HIGH,MEDIUM,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""COST_OVERRUN_RISK"", ""HOT_COLD_DATA_MIX""]",9,True,True,False,"[""replication"", ""object_storage"", ""compression"", ""tiered_storage"", ""parquet_format"", ""chunking"", ""data_pruning"", ""deduplication"", ""lifecycle_management"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""caching"", ""archiving""]","[""replication"", ""object_storage"", ""compression"", ""tiered_storage"", ""parquet_format"", ""chunking"", ""data_pruning"", ""deduplication"", ""lifecycle_management"", ""archiving""]",14,replication,True,False,False,True,True,True,1207803.4,352901.6,70.8,27779.48,4093.66,85.3,200.0,41.6,79.2,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",4
saas_0719,saas,76726,4010,71162.6,249.4,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",MEDIUM,MEDIUM,200.0,99.99,0.5,0.5,1.0,"[""SOC2""]",False,MEDIUM,21,False,True,False,MEDIUM,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LARGE_TRANSACTIONAL_DATASET""]",7,True,False,False,"[""replication"", ""partitioning"", ""indexing"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""object_storage"", ""data_pruning"", ""chunking"", ""lifecycle_management"", ""tiered_storage"", ""sharding"", ""parquet_format"", ""archiving""]","[""replication""]",15,replication,False,True,True,True,True,False,71162.6,16405.5,76.9,1636.74,190.3,88.4,200.0,8.0,96.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",4
